"sample_id","Shannon","Simpson","subject_id","visit_number","sample_body_site","study_full_name","project_name"
"ep717203_k30_mv1d",0.0971228040502966,0.0233419295584627,"76612bd9a41885add4f6b0b76842c53c",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep717203_k40_mv1d",0.0866069325105913,0.0196289122481681,"76612bd9a41885add4f6b0b76842c53c",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep718673_k10_mv1d",0.288325918488075,0.138887409354726,"88af6472fb03642dd5eaf8cddcc04a2f",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep718673_k20_mv1d",0.577597869944625,0.210011145192045,"88af6472fb03642dd5eaf8cddcc04a2f",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep718673_k30_mv1d",0.347772649016457,0.136639408923426,"88af6472fb03642dd5eaf8cddcc04a2f",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep718673_k40_mv1d",0.620482442788935,0.231531238292941,"88af6472fb03642dd5eaf8cddcc04a2f",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep718673_k80_mv1d",2.21993232875251,0.82998423524875,"88af6472fb03642dd5eaf8cddcc04a2f",8,"vagina","momspi","Integrative Human Microbiome Project"
"ep719882_k60_mv1d",0.888937068368702,0.374482419795262,"858ed4564f11795ec13dda4c10a7dbbd",6,"vagina","momspi","Integrative Human Microbiome Project"
"ep724185_k10_mv1d",1.65108873959604,0.704110470452159,"858ed4564f11795ec13dda4c10a7e045",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep724185_k110_mv1d",0.33229556319188,0.169017713297438,"858ed4564f11795ec13dda4c10a7e045",11,"vagina","momspi","Integrative Human Microbiome Project"
"ep724185_k20_mv1d",1.75243734323998,0.757968905936249,"858ed4564f11795ec13dda4c10a7e045",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep724185_k30_mv1d",1.83917283874416,0.792822184172051,"858ed4564f11795ec13dda4c10a7e045",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep724185_k40_mv1d",1.67838390782475,0.765538224315073,"858ed4564f11795ec13dda4c10a7e045",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep724185_k50_mv1d",1.69063596467588,0.733997822747482,"858ed4564f11795ec13dda4c10a7e045",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep724739_k10_mv1d",0.0606135089868616,0.0162473198708282,"858ed4564f11795ec13dda4c10a7e55f",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep727301_k10_mv1d",2.27108698207336,0.868107222733607,"76612bd9a41885add4f6b0b76842c6ec",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep727301_k20_mv1d",0.672346026882298,0.199009869448068,"76612bd9a41885add4f6b0b76842c6ec",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep727301_k30_mv1d",1.20652047936538,0.577672831099039,"76612bd9a41885add4f6b0b76842c6ec",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep727301_k40_mv1d",0.487471308530203,0.176723590730071,"76612bd9a41885add4f6b0b76842c6ec",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep727301_k50_mv1d",0.413361098805155,0.140137187315993,"76612bd9a41885add4f6b0b76842c6ec",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep733790_k10_mv1d",0.152245354282148,0.047927891290664,"88af6472fb03642dd5eaf8cddcc0b4fd",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep733790_k20_mv1d",0.156059015069176,0.0481463614327541,"88af6472fb03642dd5eaf8cddcc0b4fd",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep733790_k30_mv1d",0.105294251493363,0.0299416154177102,"88af6472fb03642dd5eaf8cddcc0b4fd",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep733790_k40_mv1d",0.172179222563539,0.0545191509724532,"88af6472fb03642dd5eaf8cddcc0b4fd",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep739912_k10_mv1d",1.92689583995266,0.743571542535955,"88af6472fb03642dd5eaf8cddcc0f01f",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep739912_k20_mv1d",1.31510652051449,0.62455860073335,"88af6472fb03642dd5eaf8cddcc0f01f",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep739912_k30_mv1d",2.79022568864781,0.910200774848006,"88af6472fb03642dd5eaf8cddcc0f01f",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep739912_k40_mv1d",2.27648796629314,0.817346913133018,"88af6472fb03642dd5eaf8cddcc0f01f",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep740729_k10_mv1d",1.08630971618321,0.522627978728915,"e50d0c183689e4053ccb35f8b2a05181",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep740729_k20_mv1d",1.43155789035013,0.636293706347537,"e50d0c183689e4053ccb35f8b2a05181",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep740729_k30_mv1d",1.54565422963963,0.714544734581649,"e50d0c183689e4053ccb35f8b2a05181",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep740729_k50_mv1d",2.08860323738288,0.777930193568054,"e50d0c183689e4053ccb35f8b2a05181",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep740843_k10_mv1d",1.51696462228578,0.638609624149685,"76612bd9a41885add4f6b0b76842d050",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep740843_k20_mv1d",0.848252563515152,0.294051278451282,"76612bd9a41885add4f6b0b76842d050",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep740843_k30_mv1d",1.33845905043609,0.46675563221921,"76612bd9a41885add4f6b0b76842d050",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep740843_k40_mv1d",0.139510910119763,0.0504442165217669,"76612bd9a41885add4f6b0b76842d050",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep740843_k50_mv1d",0.163949142809271,0.0508275550670877,"76612bd9a41885add4f6b0b76842d050",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep741069_k10_mv1d",0.32861329124013,0.117845918061142,"e50d0c183689e4053ccb35f8b2a05321",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep741069_k30_mv1d",0.742798457636798,0.367362342759237,"e50d0c183689e4053ccb35f8b2a05321",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep742234_k10_mv1d",0.60598171840173,0.205095262531808,"e50d0c183689e4053ccb35f8b2a056db",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep745494_k10_mv1d",1.80709412466134,0.761057459306098,"858ed4564f11795ec13dda4c10a7e7ec",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep745494_k20_mv1d",1.53156616329027,0.69440760095511,"858ed4564f11795ec13dda4c10a7e7ec",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep747703_k10_mv1d",2.14939446241028,0.771869880888484,"858ed4564f11795ec13dda4c10a7f71d",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep747703_k20_mv1d",0.844963802352792,0.439560798073799,"858ed4564f11795ec13dda4c10a7f71d",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep749232_k10_mv1d",0.488645023433708,0.177704110208272,"76612bd9a41885add4f6b0b76842dbe6",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep749232_k20_mv1d",0.246963937668623,0.0696894909069201,"76612bd9a41885add4f6b0b76842dbe6",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep750568_k10_mv1d",0.972308166473823,0.401052503016385,"76612bd9a41885add4f6b0b76842e8c3",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep750568_k30_mv1d",1.70856107476748,0.710170132325142,"76612bd9a41885add4f6b0b76842e8c3",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep750844_k10_mv1d",2.05181894542554,0.810782910295929,"76612bd9a41885add4f6b0b76842f721",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep750844_k20_mv1d",2.1719696836809,0.831788742701115,"76612bd9a41885add4f6b0b76842f721",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep750844_k30_mv1d",1.69801442606527,0.744245436206104,"76612bd9a41885add4f6b0b76842f721",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep751500_k10_mv1d",0.758741995875122,0.390663698583214,"858ed4564f11795ec13dda4c10a80010",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep751500_k20_mv1d",0.469328335352825,0.214610130526698,"858ed4564f11795ec13dda4c10a80010",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep752332_k10_mv1d",1.02086265904996,0.558914031252915,"858ed4564f11795ec13dda4c10a80053",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep752976_k20_mv1d",0.767446067260738,0.399721114195274,"858ed4564f11795ec13dda4c10a80812",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep752976_k40_mv1d",2.02573683352102,0.745638770790747,"858ed4564f11795ec13dda4c10a80812",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep754016_k10_mv1d",2.00037902887146,0.831254330062627,"858ed4564f11795ec13dda4c10a812c1",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep754016_k70_mv1d",0.926865480608422,0.474538854767183,"858ed4564f11795ec13dda4c10a812c1",7,"vagina","momspi","Integrative Human Microbiome Project"
"ep754866_k10_mv1d",2.47910668614627,0.850566608165813,"858ed4564f11795ec13dda4c10a8172b",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep758715_k10_mv1d",0.638243057589323,0.283753458102225,"858ed4564f11795ec13dda4c10a81ac9",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep758715_k20_mv1d",0.18526084602113,0.0580275424687687,"858ed4564f11795ec13dda4c10a81ac9",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep758715_k30_mv1d",0.804410740667181,0.346037915003425,"858ed4564f11795ec13dda4c10a81ac9",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep758715_k40_mv1d",0.634085249363796,0.258681000264671,"858ed4564f11795ec13dda4c10a81ac9",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep759641_k10_mv1d",1.65561040396039,0.662089026127114,"76612bd9a41885add4f6b0b76842f8fe",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep759641_k20_mv1d",1.03952637720478,0.403334288513871,"76612bd9a41885add4f6b0b76842f8fe",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep759641_k30_mv1d",1.36200344410965,0.528876181569027,"76612bd9a41885add4f6b0b76842f8fe",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep759641_k40_mv1d",1.06604419284294,0.478196854519405,"76612bd9a41885add4f6b0b76842f8fe",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep761009_k10_mv1d",0.0511907857844376,0.0140227368186145,"88af6472fb03642dd5eaf8cddcc047a4",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep761009_k20_mv1d",0.160525129003067,0.0494915080121962,"88af6472fb03642dd5eaf8cddcc047a4",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep761009_k30_mv1d",0.182627987061413,0.0560729841305602,"88af6472fb03642dd5eaf8cddcc047a4",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep761009_k40_mv1d",1.29857584655014,0.679717269933598,"88af6472fb03642dd5eaf8cddcc047a4",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep761009_k50_mv1d",1.357726982675,0.692924902933946,"88af6472fb03642dd5eaf8cddcc047a4",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep761009_k60_mv1d",1.19619273559569,0.660160923972804,"88af6472fb03642dd5eaf8cddcc047a4",6,"vagina","momspi","Integrative Human Microbiome Project"
"ep765637_k10_mv1d",1.18397657865358,0.539030254426027,"e50d0c183689e4053ccb35f8b2a06249",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep765637_k100_mv1d",1.30278134184959,0.657532953982738,"e50d0c183689e4053ccb35f8b2a06249",10,"vagina","momspi","Integrative Human Microbiome Project"
"ep765637_k20_mv1d",3.91760417340848,0.945199679205364,"e50d0c183689e4053ccb35f8b2a06249",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep765637_k30_mv1d",1.37293139981755,0.674700391384163,"e50d0c183689e4053ccb35f8b2a06249",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep765637_k40_mv1d",1.38314378430846,0.691151853670304,"e50d0c183689e4053ccb35f8b2a06249",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep765637_k70_mv1d",1.0722277336842,0.500431507876372,"e50d0c183689e4053ccb35f8b2a06249",7,"vagina","momspi","Integrative Human Microbiome Project"
"ep766458_k10_mv1d",1.5980578624803,0.602912442081424,"76612bd9a41885add4f6b0b7684307b1",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep766458_k20_mv1d",2.0673628392414,0.810484321058719,"76612bd9a41885add4f6b0b7684307b1",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep766458_k30_mv1d",1.96301326669922,0.777759448865219,"76612bd9a41885add4f6b0b7684307b1",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep766458_k40_mv1d",1.66961590102343,0.70868588671125,"76612bd9a41885add4f6b0b7684307b1",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep766458_k50_mv1d",1.27382431823725,0.513721230697578,"76612bd9a41885add4f6b0b7684307b1",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep769777_k10_mv1d",1.55682569027972,0.655332286971996,"858ed4564f11795ec13dda4c10a82626",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep769777_k20_mv1d",2.41491435442227,0.687712575859545,"858ed4564f11795ec13dda4c10a82626",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep769777_k80_mv1d",1.69522024172112,0.749973649468378,"858ed4564f11795ec13dda4c10a82626",8,"vagina","momspi","Integrative Human Microbiome Project"
"ep771695_k10_mv1d",0.260619378297847,0.0586623927671023,"e50d0c183689e4053ccb35f8b2a06a6b",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep771695_k40_mv1d",0.0816268153068379,0.0202735722123385,"e50d0c183689e4053ccb35f8b2a06a6b",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep771695_k50_mv1d",3.51813993082322,0.957265640881256,"e50d0c183689e4053ccb35f8b2a06a6b",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep771695_k80_mv1d",0.511457807604386,0.193053762621452,"e50d0c183689e4053ccb35f8b2a06a6b",8,"vagina","momspi","Integrative Human Microbiome Project"
"ep772621_k10_mv1d",1.71431132845271,0.760802343489914,"858ed4564f11795ec13dda4c10a835b7",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep773241_k10_mv1d",0.308674704383184,0.117663490916269,"858ed4564f11795ec13dda4c10a83cb5",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep779613_k20_mv1d",1.01613851609683,0.559593384203199,"e50d0c183689e4053ccb35f8b2a07871",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep779613_k40_mv1d",0.759437027943541,0.374763283525747,"e50d0c183689e4053ccb35f8b2a07871",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep779613_k70_mv1d",1.0398855347445,0.510567224399944,"e50d0c183689e4053ccb35f8b2a07871",7,"vagina","momspi","Integrative Human Microbiome Project"
"ep783101_k10_mv1d",3.10254213621423,0.908860394873559,"858ed4564f11795ec13dda4c10a848ce",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep783101_k20_mv1d",0.234950840368155,0.0886798168765254,"858ed4564f11795ec13dda4c10a848ce",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep783101_k30_mv1d",1.19924816315543,0.507462495187982,"858ed4564f11795ec13dda4c10a848ce",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep783101_k40_mv1d",1.29714841551843,0.531481642522298,"858ed4564f11795ec13dda4c10a848ce",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep785033_k10_mv1d",1.44156537084356,0.654917190872817,"858ed4564f11795ec13dda4c10a849ba",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep785033_k20_mv1d",2.72247920644134,0.894259591520074,"858ed4564f11795ec13dda4c10a849ba",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep785033_k30_mv1d",0.393138159628171,0.126204769890683,"858ed4564f11795ec13dda4c10a849ba",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep785033_k40_mv1d",0.892955221882213,0.336168675287716,"858ed4564f11795ec13dda4c10a849ba",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep786740_k10_mv1d",1.48855512344129,0.709506590509699,"858ed4564f11795ec13dda4c10a85744",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep786740_k20_mv1d",1.42569629876074,0.619215085154266,"858ed4564f11795ec13dda4c10a85744",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep786740_k40_mv1d",1.63934463587631,0.739505427744195,"858ed4564f11795ec13dda4c10a85744",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep786740_k50_mv1d",2.38303924473232,0.84990409310098,"858ed4564f11795ec13dda4c10a85744",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep786740_k60_mv1d",1.66020198341875,0.707491160328874,"858ed4564f11795ec13dda4c10a85744",6,"vagina","momspi","Integrative Human Microbiome Project"
"ep789683_k20_mv1d",0.170854524380552,0.0550940774698934,"76612bd9a41885add4f6b0b7684309f9",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep791525_k10_mv1d",1.67802074405138,0.691097902404676,"76612bd9a41885add4f6b0b768430ebb",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep791525_k20_mv1d",1.11601103237524,0.575418083023006,"76612bd9a41885add4f6b0b768430ebb",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep791525_k30_mv1d",1.05401594102132,0.566080505394039,"76612bd9a41885add4f6b0b768430ebb",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep791691_k10_mv1d",1.5934959771237,0.728745395641615,"858ed4564f11795ec13dda4c10a86729",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep791691_k70_mv1d",0.476392719748893,0.226118086172363,"858ed4564f11795ec13dda4c10a86729",7,"vagina","momspi","Integrative Human Microbiome Project"
"ep791691_k80_mv1d",1.4491038630332,0.652513426553655,"858ed4564f11795ec13dda4c10a86729",8,"vagina","momspi","Integrative Human Microbiome Project"
"ep791888_k10_mv1d",0.988432952527792,0.511777285929973,"858ed4564f11795ec13dda4c10a86c35",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep791888_k20_mv1d",2.21509663190326,0.85315339725287,"858ed4564f11795ec13dda4c10a86c35",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep791888_k30_mv1d",0.942249362232506,0.463832092081374,"858ed4564f11795ec13dda4c10a86c35",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep791888_k40_mv1d",1.59191985775101,0.728451386846666,"858ed4564f11795ec13dda4c10a86c35",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep791888_k50_mv1d",1.51107534251757,0.593895425541449,"858ed4564f11795ec13dda4c10a86c35",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep791888_k60_mv1d",0.656035181072816,0.2802901226986,"858ed4564f11795ec13dda4c10a86c35",6,"vagina","momspi","Integrative Human Microbiome Project"
"ep792982_k10_mv1d",0.15532331869494,0.0596227012596469,"88af6472fb03642dd5eaf8cddcc11a73",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep792982_k20_mv1d",0.402386892163012,0.172063193647237,"88af6472fb03642dd5eaf8cddcc11a73",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep792982_k30_mv1d",0.227741724849613,0.0878656839107786,"88af6472fb03642dd5eaf8cddcc11a73",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep792982_k40_mv1d",0.256810294883203,0.0842655920144681,"88af6472fb03642dd5eaf8cddcc11a73",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep792982_k50_mv1d",0.212473194329159,0.084277558453426,"88af6472fb03642dd5eaf8cddcc11a73",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep794231_k10_mv1d",1.46806920552118,0.698582779750912,"88af6472fb03642dd5eaf8cddcc0cd87",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep798108_k40_mv1d",1.81404326765057,0.738081080507125,"e50d0c183689e4053ccb35f8b2a07e4c",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep799931_k10_mv1d",0.129605025511832,0.0353819039045635,"858ed4564f11795ec13dda4c10a876d4",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep804124_k10_mv1d",1.3348440042289,0.673732879986351,"88af6472fb03642dd5eaf8cddcbfb514",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep804124_k20_mv1d",1.15377858172145,0.559399374819298,"88af6472fb03642dd5eaf8cddcbfb514",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep804124_k30_mv1d",1.24219870621301,0.63714107752533,"88af6472fb03642dd5eaf8cddcbfb514",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep804124_k50_mv1d",1.47169694978661,0.664399008080855,"88af6472fb03642dd5eaf8cddcbfb514",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep804945_k10_mv1d",0.672492400947233,0.259822237860054,"858ed4564f11795ec13dda4c10a882fd",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep804945_k20_mv1d",1.54973770265041,0.62729411265293,"858ed4564f11795ec13dda4c10a882fd",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep804945_k40_mv1d",1.89912530946269,0.751963427138839,"858ed4564f11795ec13dda4c10a882fd",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep809211_k10_mv1d",0.741361394897272,0.374807477735982,"e50d0c183689e4053ccb35f8b2a0839f",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep809211_k20_mv1d",0.0562609705060371,0.0132436957515297,"e50d0c183689e4053ccb35f8b2a0839f",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep809211_k30_mv1d",0.0715942800957408,0.0172388429733414,"e50d0c183689e4053ccb35f8b2a0839f",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep809211_k40_mv1d",1.02233360165,0.493423794626757,"e50d0c183689e4053ccb35f8b2a0839f",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep811525_k10_mv1d",0.907076930463415,0.532240344871441,"858ed4564f11795ec13dda4c10a89352",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep811525_k100_mv1d",1.07407221479963,0.420261346347717,"858ed4564f11795ec13dda4c10a89352",10,"vagina","momspi","Integrative Human Microbiome Project"
"ep811525_k20_mv1d",0.821104346523317,0.426928117952375,"858ed4564f11795ec13dda4c10a89352",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep811525_k30_mv1d",1.00068563384366,0.517418475730759,"858ed4564f11795ec13dda4c10a89352",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep813212_k10_mv1d",0.279147387278701,0.0819308425646066,"858ed4564f11795ec13dda4c10a89f0f",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep813212_k20_mv1d",1.35592117668485,0.418893204150599,"858ed4564f11795ec13dda4c10a89f0f",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep813212_k30_mv1d",0.781789463860583,0.247603202832113,"858ed4564f11795ec13dda4c10a89f0f",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep813212_k40_mv1d",2.84511136259638,0.914695070223395,"858ed4564f11795ec13dda4c10a89f0f",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep813212_k50_mv1d",1.54835110998792,0.589430483002559,"858ed4564f11795ec13dda4c10a89f0f",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep813212_k60_mv1d",0.111979679070143,0.0280080937440632,"858ed4564f11795ec13dda4c10a89f0f",6,"vagina","momspi","Integrative Human Microbiome Project"
"ep820717_k10_mv1d",2.2472192161128,0.815419577476643,"858ed4564f11795ec13dda4c10a8a377",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep824061_k10_mv1d",0.856901025926692,0.527221348050916,"76612bd9a41885add4f6b0b76843108a",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep824061_k30_mv1d",0.805180820388627,0.491225972331131,"76612bd9a41885add4f6b0b76843108a",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep824061_k40_mv1d",0.860159212191641,0.527031584428943,"76612bd9a41885add4f6b0b76843108a",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep824061_k50_mv1d",0.841058845874549,0.487784509310288,"76612bd9a41885add4f6b0b76843108a",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep824061_k60_mv1d",1.90070154702414,0.738793312606007,"76612bd9a41885add4f6b0b76843108a",6,"vagina","momspi","Integrative Human Microbiome Project"
"ep824738_k10_mv1d",1.38984383686868,0.643862075370446,"88af6472fb03642dd5eaf8cddcbf6faa",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep824738_k20_mv1d",1.89562339762141,0.781000682194608,"88af6472fb03642dd5eaf8cddcbf6faa",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep824738_k30_mv1d",1.3227461607534,0.640309617149687,"88af6472fb03642dd5eaf8cddcbf6faa",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep824738_k40_mv1d",1.22682101466412,0.58554211808157,"88af6472fb03642dd5eaf8cddcbf6faa",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep824738_k50_mv1d",1.71423489268582,0.727729325772286,"88af6472fb03642dd5eaf8cddcbf6faa",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep824738_k60_mv1d",1.45329340058312,0.677978402722716,"88af6472fb03642dd5eaf8cddcbf6faa",6,"vagina","momspi","Integrative Human Microbiome Project"
"ep824738_k70_mv1d",1.04642740206471,0.561968138002909,"88af6472fb03642dd5eaf8cddcbf6faa",7,"vagina","momspi","Integrative Human Microbiome Project"
"ep824961_k10_mv1d",0.125441469638798,0.0353523784161497,"858ed4564f11795ec13dda4c10a8a8df",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep826415_k10_mv1d",1.16875940468706,0.563728485246193,"858ed4564f11795ec13dda4c10a8a913",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep828081_k10_mv1d",2.11316056585345,0.778930092395044,"858ed4564f11795ec13dda4c10a8b22e",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep828081_k20_mv1d",2.60567725851,0.883493842719519,"858ed4564f11795ec13dda4c10a8b22e",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep828081_k30_mv1d",2.90591173745138,0.925503906318372,"858ed4564f11795ec13dda4c10a8b22e",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep828421_k20_mv1d",0.732788172035249,0.321008998803312,"e50d0c183689e4053ccb35f8b2a0856b",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep828710_k10_mv1d",0.063601006519676,0.0160918364608083,"858ed4564f11795ec13dda4c10a8ba1d",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep828710_k100_mv1d",0.196449447453832,0.0580305445452111,"858ed4564f11795ec13dda4c10a8ba1d",10,"vagina","momspi","Integrative Human Microbiome Project"
"ep828710_k20_mv1d",0.229493811979325,0.0707747999486634,"858ed4564f11795ec13dda4c10a8ba1d",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep828710_k30_mv1d",0.0919114646091035,0.022930120745697,"858ed4564f11795ec13dda4c10a8ba1d",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep828710_k40_mv1d",0.0565031986055653,0.0138146958601405,"858ed4564f11795ec13dda4c10a8ba1d",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep828710_k50_mv1d",0.112326109517009,0.0276301426749456,"858ed4564f11795ec13dda4c10a8ba1d",5,"vagina","momspi","Integrative Human Microbiome Project"
